model,month,count,baseline_avg6,signal
SANTA FE SPORT,2025-03,2,1.3333333333333333,False
SANTA FE SPORT,2025-04,9,1.3333333333333333,False
SANTA FE SPORT,2025-05,2,2.6666666666666665,False
SANTA FE SPORT,2025-06,3,2.8333333333333335,False
SANTA FE SPORT,2025-07,9,3.1666666666666665,False
SANTA FE SPORT,2025-08,3,4.5,False
SANTA FE SPORT,2025-09,6,4.666666666666667,False
SANTA FE SPORT,2025-10,6,5.333333333333333,False
SANTA FE SPORT,2025-11,1,4.833333333333333,False
SANTA FE SPORT,2025-12,2,4.666666666666667,False
SANTA FE SPORT,2026-01,6,4.5,False
SANTA FE SPORT,2026-02,3,4.0,False
SANTA FE SPORT,2026-03,6,4.0,False
SANTA FE SPORT,2026-04,6,4.0,False
SANTA FE SPORT,2026-05,9,4.0,False
SANTA FE SPORT,2026-06,5,5.333333333333333,False
SANTA FE XL,2022-07,0,0.3333333333333333,False
SANTA FE XL,2022-08,0,0.3333333333333333,False
SANTA FE XL,2022-09,0,0.3333333333333333,False
SANTA FE XL,2022-10,0,0.3333333333333333,False
SANTA FE XL,2022-11,1,0.3333333333333333,False
SANTA FE XL,2022-12,0,0.3333333333333333,False
SANTA FE XL,2023-01,0,0.16666666666666666,False
SANTA FE XL,2023-02,0,0.16666666666666666,False
SANTA FE XL,2023-03,0,0.16666666666666666,False
SANTA FE XL,2023-04,1,0.16666666666666666,False
SANTA FE XL,2023-05,0,0.3333333333333333,False
SANTA FE XL,2023-06,2,0.16666666666666666,False
SANTA FE XL,2023-07,0,0.5,False
SANTA FE XL,2023-08,0,0.5,False
SANTA FE XL,2023-09,0,0.5,False
SANTA FE XL,2023-10,0,0.5,False
SANTA FE XL,2023-11,0,0.3333333333333333,False
SANTA FE XL,2023-12,0,0.3333333333333333,False
SANTA FE XL,2024-01,0,0.0,False
SANTA FE XL,2024-02,0,0.0,False
SANTA FE XL,2024-03,1,0.0,False
SANTA FE XL,2024-04,0,0.16666666666666666,False
SANTA FE XL,2024-05,0,0.16666666666666666,False
SANTA FE XL,2024-06,0,0.16666666666666666,False
SANTA FE XL,2024-07,0,0.16666666666666666,False
SANTA FE XL,2024-08,0,0.16666666666666666,False
SANTA FE XL,2024-09,0,0.16666666666666666,False
SANTA FE XL,2024-10,0,0.0,False
SANTA FE XL,2024-11,0,0.0,False
SANTA FE XL,2024-12,0,0.0,False
SANTA FE XL,2025-01,0,0.0,False
SANTA FE XL,2025-02,0,0.0,False
SANTA FE XL,2025-03,2,0.0,False
SANTA FE XL,2025-04,0,0.3333333333333333,False
SANTA FE XL,2025-05,0,0.3333333333333333,False
SANTA FE XL,2025-06,0,0.3333333333333333,False
SANTA FE XL,2025-07,0,0.3333333333333333,False
SANTA FE XL,2025-08,0,0.3333333333333333,False
SANTA FE XL,2025-09,1,0.3333333333333333,False
SANTA FE XL,2025-10,0,0.16666666666666666,False
SANTA FE XL,2025-11,0,0.16666666666666666,False
SANTA FE XL,2025-12,0,0.16666666666666666,False
SANTA FE XL,2026-01,0,0.16666666666666666,False
SANTA FE XL,2026-02,0,0.16666666666666666,False
SANTA FE XL,2026-03,0,0.16666666666666666,False
SANTA FE XL,2026-04,0,0.0,False
SANTA FE XL,2026-05,0,0.0,False
SANTA FE XL,2026-06,0,0.0,False
SEDONA,2022-07,7,2.1666666666666665,False
SEDONA,2022-08,2,2.8333333333333335,False
SEDONA,2022-09,0,3.1666666666666665,False
SEDONA,2022-10,4,2.6666666666666665,False
SEDONA,2022-11,1,3.0,False
SEDONA,2022-12,4,2.8333333333333335,False
SEDONA,2023-01,2,3.0,False
SEDONA,2023-02,2,2.1666666666666665,False
SEDONA,2023-03,3,2.1666666666666665,False
SEDONA,2023-04,1,2.6666666666666665,False
SEDONA,2023-05,3,2.1666666666666665,False
SEDONA,2023-06,4,2.5,False
SEDONA,2023-07,3,2.5,False
SEDONA,2023-08,3,2.6666666666666665,False
SEDONA,2023-09,0,2.8333333333333335,False
SEDONA,2023-10,3,2.3333333333333335,False
SEDONA,2023-11,3,2.6666666666666665,False
SEDONA,2023-12,1,2.6666666666666665,False
SEDONA,2024-01,6,2.1666666666666665,False
SEDONA,2024-02,5,2.6666666666666665,False
SEDONA,2024-03,5,3.0,False
SEDONA,2024-04,2,3.8333333333333335,False
SEDONA,2024-05,3,3.6666666666666665,False
SEDONA,2024-06,2,3.6666666666666665,False
SEDONA,2024-07,4,3.8333333333333335,False
SEDONA,2024-08,3,3.5,False
SEDONA,2024-09,6,3.1666666666666665,False
SEDONA,2024-10,3,3.3333333333333335,False
SEDONA,2024-11,1,3.5,False
SEDONA,2024-12,0,3.1666666666666665,False
SEDONA,2025-01,2,2.8333333333333335,False
SEDONA,2025-02,4,2.5,False
SEDONA,2025-03,0,2.6666666666666665,False
SEDONA,2025-04,1,1.6666666666666667,False
SEDONA,2025-05,2,1.3333333333333333,False
SEDONA,2025-06,3,1.5,False
SEDONA,2025-07,2,2.0,False
SEDONA,2025-08,4,2.0,False
SEDONA,2025-09,2,2.0,False
SEDONA,2025-10,5,2.3333333333333335,False
SEDONA,2025-11,2,3.0,False
SEDONA,2025-12,0,3.0,False
SEDONA,2026-01,1,2.5,False
SEDONA,2026-02,2,2.3333333333333335,False
SEDONA,2026-03,1,2.0,False
SEDONA,2026-04,3,1.8333333333333333,False
SEDONA,2026-05,2,1.5,False
SEDONA,2026-06,4,1.5,False
SELTOS,2022-07,2,2.3333333333333335,False
SELTOS,2022-08,3,2.0,False
SELTOS,2022-09,2,2.1666666666666665,False
SELTOS,2022-10,2,2.1666666666666665,False
SELTOS,2022-11,4,2.3333333333333335,False
SELTOS,2022-12,1,2.5,False
SELTOS,2023-01,9,2.3333333333333335,False
SELTOS,2023-02,0,3.5,False
SELTOS,2023-03,2,3.0,False
SELTOS,2023-04,1,3.0,False
SELTOS,2023-05,9,2.8333333333333335,False
SELTOS,2023-06,3,3.6666666666666665,False
SELTOS,2023-07,1,4.0,False
SELTOS,2023-08,3,2.6666666666666665,False
SELTOS,2023-09,0,3.1666666666666665,False
SELTOS,2023-10,2,2.8333333333333335,False
SELTOS,2023-11,2,3.0,False
SELTOS,2023-12,4,1.8333333333333333,False
SELTOS,2024-01,0,2.0,False
SELTOS,2024-02,3,1.8333333333333333,False
SELTOS,2024-03,2,1.8333333333333333,False
SELTOS,2024-04,3,2.1666666666666665,False
SELTOS,2024-05,0,2.3333333333333335,False
SELTOS,2024-06,1,2.0,False
SELTOS,2024-07,0,1.5,False
SELTOS,2024-08,3,1.5,False
SELTOS,2024-09,2,1.5,False
SELTOS,2024-10,2,1.5,False
SELTOS,2024-11,4,1.3333333333333333,False
SELTOS,2024-12,1,2.0,False
SELTOS,2025-01,6,2.0,False
SELTOS,2025-02,2,3.0,False
SELTOS,2025-03,9,2.8333333333333335,False
SELTOS,2025-04,6,4.0,False
SELTOS,2025-05,9,4.666666666666667,False
SELTOS,2025-06,8,5.5,False
SELTOS,2025-07,6,6.666666666666667,False
SELTOS,2025-08,6,6.666666666666667,False
SELTOS,2025-09,9,7.333333333333333,False
SELTOS,2025-10,5,7.333333333333333,False
SELTOS,2025-11,4,7.166666666666667,False
SELTOS,2025-12,4,6.333333333333333,False
SELTOS,2026-01,9,5.666666666666667,False
SELTOS,2026-02,11,6.166666666666667,False
SELTOS,2026-03,6,7.0,False
SELTOS,2026-04,4,6.5,False
SELTOS,2026-05,4,6.333333333333333,False
SELTOS,2026-06,10,6.333333333333333,False
SONATA,2022-07,37,22.833333333333332,False
SONATA,2022-08,40,24.5,False
SONATA,2022-09,37,28.5,False
SONATA,2022-10,23,30.166666666666668,False
SONATA,2022-11,43,31.666666666666668,False
SONATA,2022-12,18,34.333333333333336,False
SONATA,2023-01,31,33.0,False
SONATA,2023-02,26,32.0,False
SONATA,2023-03,29,29.666666666666668,False
SONATA,2023-04,22,28.333333333333332,False
SONATA,2023-05,27,28.166666666666668,False
SONATA,2023-06,27,25.5,False
SONATA,2023-07,49,27.0,False
SONATA,2023-08,34,30.0,False
SONATA,2023-09,33,31.333333333333332,False
SONATA,2023-10,33,32.0,False
SONATA,2023-11,23,33.833333333333336,False
SONATA,2023-12,18,33.166666666666664,False
SONATA,2024-01,27,31.666666666666668,False
SONATA,2024-02,19,28.0,False
SONATA,2024-03,20,25.5,False
SONATA,2024-04,23,23.333333333333332,False
SONATA,2024-05,24,21.666666666666668,False
SONATA,2024-06,16,21.833333333333332,False
SONATA,2024-07,26,21.5,False
SONATA,2024-08,17,21.333333333333332,False
SONATA,2024-09,23,21.0,False
SONATA,2024-10,22,21.5,False
SONATA,2024-11,14,21.333333333333332,False
SONATA,2024-12,32,19.666666666666668,False
SONATA,2025-01,24,22.333333333333332,False
SONATA,2025-02,18,22.0,False
SONATA,2025-03,21,22.166666666666668,False
SONATA,2025-04,16,21.833333333333332,False
SONATA,2025-05,26,20.833333333333332,False
SONATA,2025-06,32,22.833333333333332,False
SONATA,2025-07,25,22.833333333333332,False
SONATA,2025-08,24,23.0,False
SONATA,2025-09,28,24.0,False
SONATA,2025-10,21,25.166666666666668,False
SONATA,2025-11,19,26.0,False
SONATA,2025-12,23,24.833333333333332,False
SONATA,2026-01,30,23.333333333333332,False
SONATA,2026-02,31,24.166666666666668,False
SONATA,2026-03,24,25.333333333333332,False
SONATA,2026-04,17,24.666666666666668,False
SONATA,2026-05,22,24.0,False
SONATA,2026-06,20,24.5,False
SONATA HYBRID,2022-07,3,1.8333333333333333,False
SONATA HYBRID,2022-08,2,2.1666666666666665,False
SONATA HYBRID,2022-09,1,2.1666666666666665,False
SONATA HYBRID,2022-10,1,2.3333333333333335,False
SONATA HYBRID,2022-11,3,1.8333333333333333,False
SONATA HYBRID,2022-12,1,2.3333333333333335,False
SONATA HYBRID,2023-01,1,1.8333333333333333,False
SONATA HYBRID,2023-02,3,1.5,False
SONATA HYBRID,2023-03,1,1.6666666666666667,False
SONATA HYBRID,2023-04,1,1.6666666666666667,False
SONATA HYBRID,2023-05,2,1.6666666666666667,False
SONATA HYBRID,2023-06,0,1.5,False
SONATA HYBRID,2023-07,3,1.3333333333333333,False
SONATA HYBRID,2023-08,2,1.6666666666666667,False
SONATA HYBRID,2023-09,5,1.5,False
SONATA HYBRID,2023-10,13,2.1666666666666665,True
SONATA HYBRID,2023-11,5,4.166666666666667,False
SONATA HYBRID,2023-12,5,4.666666666666667,False
SONATA HYBRID,2024-01,3,5.5,False
SONATA HYBRID,2024-02,2,5.5,False
SONATA HYBRID,2024-03,6,5.5,False
SONATA HYBRID,2024-04,1,5.666666666666667,False
SONATA HYBRID,2024-05,6,3.6666666666666665,False
SONATA HYBRID,2024-06,3,3.8333333333333335,False
SONATA HYBRID,2024-07,5,3.5,False
SONATA HYBRID,2024-08,7,3.8333333333333335,False
SONATA HYBRID,2024-09,5,4.666666666666667,False
SONATA HYBRID,2024-10,5,4.5,False
SONATA HYBRID,2024-11,3,5.166666666666667,False
SONATA HYBRID,2024-12,8,4.666666666666667,False
SONATA HYBRID,2025-01,1,5.5,False
SONATA HYBRID,2025-02,0,4.833333333333333,False
SONATA HYBRID,2025-03,1,3.6666666666666665,False
SONATA HYBRID,2025-04,1,3.0,False
SONATA HYBRID,2025-05,4,2.3333333333333335,False
SONATA HYBRID,2025-06,3,2.5,False
SONATA HYBRID,2025-07,4,1.6666666666666667,False
SONATA HYBRID,2025-08,3,2.1666666666666665,False
SONATA HYBRID,2025-09,2,2.6666666666666665,False
SONATA HYBRID,2025-10,2,2.8333333333333335,False
SONATA HYBRID,2025-11,2,3.0,False
SONATA HYBRID,2025-12,4,2.6666666666666665,False
SONATA HYBRID,2026-01,2,2.8333333333333335,False
SONATA HYBRID,2026-02,1,2.5,False
SONATA HYBRID,2026-03,0,2.1666666666666665,False
SONATA HYBRID,2026-04,3,1.8333333333333333,False
SONATA HYBRID,2026-05,1,2.0,False
SONATA HYBRID,2026-06,7,1.8333333333333333,False
SONATA PLUG-IN HYBRID,2022-07,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2022-08,1,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2022-09,0,0.3333333333333333,False
SONATA PLUG-IN HYBRID,2022-10,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2022-11,1,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2022-12,0,0.3333333333333333,False
SONATA PLUG-IN HYBRID,2023-01,1,0.3333333333333333,False
SONATA PLUG-IN HYBRID,2023-02,1,0.5,False
SONATA PLUG-IN HYBRID,2023-03,1,0.5,False
SONATA PLUG-IN HYBRID,2023-04,2,0.6666666666666666,False
SONATA PLUG-IN HYBRID,2023-05,1,1.0,False
SONATA PLUG-IN HYBRID,2023-06,0,1.0,False
SONATA PLUG-IN HYBRID,2023-07,0,1.0,False
SONATA PLUG-IN HYBRID,2023-08,0,0.8333333333333334,False
SONATA PLUG-IN HYBRID,2023-09,0,0.6666666666666666,False
SONATA PLUG-IN HYBRID,2023-10,0,0.5,False
SONATA PLUG-IN HYBRID,2023-11,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2023-12,0,0.0,False
SONATA PLUG-IN HYBRID,2024-01,2,0.0,False
SONATA PLUG-IN HYBRID,2024-02,0,0.3333333333333333,False
SONATA PLUG-IN HYBRID,2024-03,1,0.3333333333333333,False
SONATA PLUG-IN HYBRID,2024-04,0,0.5,False
SONATA PLUG-IN HYBRID,2024-05,0,0.5,False
SONATA PLUG-IN HYBRID,2024-06,0,0.5,False
SONATA PLUG-IN HYBRID,2024-07,0,0.5,False
SONATA PLUG-IN HYBRID,2024-08,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2024-09,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2024-10,0,0.0,False
SONATA PLUG-IN HYBRID,2024-11,0,0.0,False
SONATA PLUG-IN HYBRID,2024-12,0,0.0,False
SONATA PLUG-IN HYBRID,2025-01,0,0.0,False
SONATA PLUG-IN HYBRID,2025-02,0,0.0,False
SONATA PLUG-IN HYBRID,2025-03,1,0.0,False
SONATA PLUG-IN HYBRID,2025-04,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2025-05,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2025-06,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2025-07,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2025-08,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2025-09,0,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2025-10,0,0.0,False
SONATA PLUG-IN HYBRID,2025-11,0,0.0,False
SONATA PLUG-IN HYBRID,2025-12,0,0.0,False
SONATA PLUG-IN HYBRID,2026-01,0,0.0,False
SONATA PLUG-IN HYBRID,2026-02,0,0.0,False
SONATA PLUG-IN HYBRID,2026-03,0,0.0,False
SONATA PLUG-IN HYBRID,2026-04,1,0.0,False
SONATA PLUG-IN HYBRID,2026-05,1,0.16666666666666666,False
SONATA PLUG-IN HYBRID,2026-06,0,0.3333333333333333,False
SORENTO,2022-07,31,21.333333333333332,False
SORENTO,2022-08,38,23.5,False
SORENTO,2022-09,28,26.166666666666668,False
SORENTO,2022-10,24,27.5,False
SORENTO,2022-11,19,27.666666666666668,False
SORENTO,2022-12,19,27.333333333333332,False
SORENTO,2023-01,24,26.5,False
SORENTO,2023-02,28,25.333333333333332,False
SORENTO,2023-03,23,23.666666666666668,False
SORENTO,2023-04,32,22.833333333333332,False
SORENTO,2023-05,28,24.166666666666668,False
SORENTO,2023-06,27,25.666666666666668,False
SORENTO,2023-07,27,27.0,False
SORENTO,2023-08,29,27.5,False
SORENTO,2023-09,44,27.666666666666668,False
SORENTO,2023-10,19,31.166666666666668,False
SORENTO,2023-11,24,29.0,False
SORENTO,2023-12,30,28.333333333333332,False
SORENTO,2024-01,38,28.833333333333332,False
SORENTO,2024-02,32,30.666666666666668,False
SORENTO,2024-03,45,31.166666666666668,False
SORENTO,2024-04,34,31.333333333333332,False
SORENTO,2024-05,24,33.833333333333336,False
SORENTO,2024-06,28,33.833333333333336,False
SORENTO,2024-07,94,33.5,True
SORENTO,2024-08,23,42.833333333333336,False
SORENTO,2024-09,23,41.333333333333336,False
SORENTO,2024-10,17,37.666666666666664,False
SORENTO,2024-11,15,34.833333333333336,False
SORENTO,2024-12,28,33.333333333333336,False
SORENTO,2025-01,23,33.333333333333336,False
SORENTO,2025-02,16,21.5,False
SORENTO,2025-03,28,20.333333333333332,False
SORENTO,2025-04,14,21.166666666666668,False
SORENTO,2025-05,15,20.666666666666668,False
SORENTO,2025-06,30,20.666666666666668,False
SORENTO,2025-07,27,21.0,False
SORENTO,2025-08,29,21.666666666666668,False
SORENTO,2025-09,20,23.833333333333332,False
SORENTO,2025-10,24,22.5,False
SORENTO,2025-11,23,24.166666666666668,False
SORENTO,2025-12,43,25.5,False
SORENTO,2026-01,42,27.666666666666668,False
SORENTO,2026-02,41,30.166666666666668,False
SORENTO,2026-03,31,32.166666666666664,False
SORENTO,2026-04,26,34.0,False
SORENTO,2026-05,29,34.333333333333336,False
SORENTO,2026-06,21,35.333333333333336,False
SORENTO HYBRID,2022-07,2,1.1666666666666667,False
SORENTO HYBRID,2022-08,1,1.5,False
SORENTO HYBRID,2022-09,0,1.5,False
SORENTO HYBRID,2022-10,0,1.5,False
SORENTO HYBRID,2022-11,1,1.3333333333333333,False
SORENTO HYBRID,2022-12,0,1.3333333333333333,False
SORENTO HYBRID,2023-01,1,0.6666666666666666,False
SORENTO HYBRID,2023-02,1,0.5,False
SORENTO HYBRID,2023-03,1,0.5,False
SORENTO HYBRID,2023-04,2,0.6666666666666666,False
SORENTO HYBRID,2023-05,2,1.0,False
SORENTO HYBRID,2023-06,0,1.1666666666666667,False
SORENTO HYBRID,2023-07,0,1.1666666666666667,False
SORENTO HYBRID,2023-08,0,1.0,False
SORENTO HYBRID,2023-09,0,0.8333333333333334,False
SORENTO HYBRID,2023-10,0,0.6666666666666666,False
SORENTO HYBRID,2023-11,1,0.3333333333333333,False
SORENTO HYBRID,2023-12,1,0.16666666666666666,False
SORENTO HYBRID,2024-01,1,0.3333333333333333,False
SORENTO HYBRID,2024-02,4,0.5,False
SORENTO HYBRID,2024-03,1,1.1666666666666667,False
SORENTO HYBRID,2024-04,0,1.3333333333333333,False
SORENTO HYBRID,2024-05,4,1.3333333333333333,False
SORENTO HYBRID,2024-06,1,1.8333333333333333,False
SORENTO HYBRID,2024-07,0,1.8333333333333333,False
SORENTO HYBRID,2024-08,1,1.6666666666666667,False
SORENTO HYBRID,2024-09,0,1.1666666666666667,False
SORENTO HYBRID,2024-10,1,1.0,False
SORENTO HYBRID,2024-11,1,1.1666666666666667,False
SORENTO HYBRID,2024-12,0,0.6666666666666666,False
SORENTO HYBRID,2025-01,1,0.5,False
SORENTO HYBRID,2025-02,1,0.6666666666666666,False
SORENTO HYBRID,2025-03,0,0.6666666666666666,False
SORENTO HYBRID,2025-04,0,0.6666666666666666,False
SORENTO HYBRID,2025-05,0,0.5,False
SORENTO HYBRID,2025-06,1,0.3333333333333333,False
SORENTO HYBRID,2025-07,2,0.5,False
SORENTO HYBRID,2025-08,3,0.6666666666666666,False
SORENTO HYBRID,2025-09,1,1.0,False
SORENTO HYBRID,2025-10,0,1.1666666666666667,False
SORENTO HYBRID,2025-11,1,1.1666666666666667,False
SORENTO HYBRID,2025-12,1,1.3333333333333333,False
SORENTO HYBRID,2026-01,1,1.3333333333333333,False
SORENTO HYBRID,2026-02,7,1.1666666666666667,False
SORENTO HYBRID,2026-03,1,1.8333333333333333,False
SORENTO HYBRID,2026-04,0,1.8333333333333333,False
SORENTO HYBRID,2026-05,2,1.8333333333333333,False
SORENTO HYBRID,2026-06,1,2.0,False
SORENTO PHEV,2022-07,0,0.0,False
SORENTO PHEV,2022-08,0,0.0,False
SORENTO PHEV,2022-09,1,0.0,False
SORENTO PHEV,2022-10,0,0.16666666666666666,False
SORENTO PHEV,2022-11,1,0.16666666666666666,False
SORENTO PHEV,2022-12,0,0.3333333333333333,False
SORENTO PHEV,2023-01,1,0.3333333333333333,False
SORENTO PHEV,2023-02,0,0.5,False
SORENTO PHEV,2023-03,0,0.5,False
SORENTO PHEV,2023-04,0,0.3333333333333333,False
SORENTO PHEV,2023-05,0,0.3333333333333333,False
SORENTO PHEV,2023-06,0,0.16666666666666666,False
SORENTO PHEV,2023-07,0,0.16666666666666666,False
SORENTO PHEV,2023-08,3,0.0,False
SORENTO PHEV,2023-09,0,0.5,False
SORENTO PHEV,2023-10,0,0.5,False
SORENTO PHEV,2023-11,0,0.5,False
SORENTO PHEV,2023-12,1,0.5,False
SORENTO PHEV,2024-01,0,0.6666666666666666,False
SORENTO PHEV,2024-02,1,0.6666666666666666,False
SORENTO PHEV,2024-03,0,0.3333333333333333,False
SORENTO PHEV,2024-04,2,0.3333333333333333,False
SORENTO PHEV,2024-05,0,0.6666666666666666,False
SORENTO PHEV,2024-06,0,0.6666666666666666,False
SORENTO PHEV,2024-07,0,0.5,False
SORENTO PHEV,2024-08,0,0.5,False
SORENTO PHEV,2024-09,0,0.3333333333333333,False
SORENTO PHEV,2024-10,0,0.3333333333333333,False
SORENTO PHEV,2024-11,1,0.0,False
SORENTO PHEV,2024-12,1,0.16666666666666666,False
SORENTO PHEV,2025-01,2,0.3333333333333333,False
SORENTO PHEV,2025-02,1,0.6666666666666666,False
SORENTO PHEV,2025-03,0,0.8333333333333334,False
SORENTO PHEV,2025-04,0,0.8333333333333334,False
SORENTO PHEV,2025-05,0,0.8333333333333334,False
SORENTO PHEV,2025-06,0,0.6666666666666666,False
SORENTO PHEV,2025-07,0,0.5,False
SORENTO PHEV,2025-08,1,0.16666666666666666,False
SORENTO PHEV,2025-09,0,0.16666666666666666,False
SORENTO PHEV,2025-10,0,0.16666666666666666,False
SORENTO PHEV,2025-11,0,0.16666666666666666,False
SORENTO PHEV,2025-12,2,0.16666666666666666,False
SORENTO PHEV,2026-01,0,0.5,False
SORENTO PHEV,2026-02,0,0.5,False
SORENTO PHEV,2026-03,3,0.3333333333333333,False
SORENTO PHEV,2026-04,0,0.8333333333333334,False
SORENTO PHEV,2026-05,0,0.8333333333333334,False
SORENTO PHEV,2026-06,2,0.8333333333333334,False
SOUL,2022-07,14,10.0,False
SOUL,2022-08,11,9.166666666666666,False
SOUL,2022-09,14,9.666666666666666,False
SOUL,2022-10,13,10.666666666666666,False
SOUL,2022-11,9,11.666666666666666,False
SOUL,2022-12,9,12.166666666666666,False
SOUL,2023-01,11,11.666666666666666,False
SOUL,2023-02,11,11.166666666666666,False
SOUL,2023-03,8,11.166666666666666,False
SOUL,2023-04,23,10.166666666666666,True
SOUL,2023-05,22,11.833333333333334,False
SOUL,2023-06,18,14.0,False
SOUL,2023-07,13,15.5,False
SOUL,2023-08,9,15.833333333333334,False
SOUL,2023-09,17,15.5,False
SOUL,2023-10,15,17.0,False
SOUL,2023-11,11,15.666666666666666,False
SOUL,2023-12,9,13.833333333333334,False
SOUL,2024-01,16,12.333333333333334,False
SOUL,2024-02,24,12.833333333333334,False
SOUL,2024-03,18,15.333333333333334,False
SOUL,2024-04,19,15.5,False
SOUL,2024-05,13,16.166666666666668,False
SOUL,2024-06,16,16.5,False
SOUL,2024-07,7,17.666666666666668,False
SOUL,2024-08,14,16.166666666666668,False
SOUL,2024-09,5,14.5,False
SOUL,2024-10,17,12.333333333333334,False
SOUL,2024-11,10,12.0,False
SOUL,2024-12,13,11.5,False
SOUL,2025-01,13,11.0,False
SOUL,2025-02,9,12.0,False
SOUL,2025-03,6,11.166666666666666,False
SOUL,2025-04,16,11.333333333333334,False
SOUL,2025-05,11,11.166666666666666,False
SOUL,2025-06,13,11.333333333333334,False
SOUL,2025-07,11,11.333333333333334,False
SOUL,2025-08,21,11.0,False
SOUL,2025-09,18,13.0,False
SOUL,2025-10,19,15.0,False
SOUL,2025-11,11,15.5,False
SOUL,2025-12,10,15.5,False
SOUL,2026-01,17,15.0,False
SOUL,2026-02,10,16.0,False
SOUL,2026-03,16,14.166666666666666,False
SOUL,2026-04,13,13.833333333333334,False
SOUL,2026-05,14,12.833333333333334,False
SOUL,2026-06,7,13.333333333333334,False
SOUL EV,2022-07,0,0.0,False
SOUL EV,2022-08,2,0.0,False
SOUL EV,2022-09,0,0.3333333333333333,False
SOUL EV,2022-10,0,0.3333333333333333,False
SOUL EV,2022-11,0,0.3333333333333333,False
SOUL EV,2022-12,0,0.3333333333333333,False
SOUL EV,2023-01,1,0.3333333333333333,False
SOUL EV,2023-02,0,0.5,False
SOUL EV,2023-03,0,0.16666666666666666,False
SOUL EV,2023-04,0,0.16666666666666666,False
SOUL EV,2023-05,2,0.16666666666666666,False
SOUL EV,2023-06,1,0.5,False
SOUL EV,2023-07,0,0.6666666666666666,False
SOUL EV,2023-08,2,0.5,False
SOUL EV,2023-09,2,0.8333333333333334,False
SOUL EV,2023-10,0,1.1666666666666667,False
SOUL EV,2023-11,1,1.1666666666666667,False
SOUL EV,2023-12,1,1.0,False
SOUL EV,2024-01,3,1.0,False
SOUL EV,2024-02,1,1.5,False
SOUL EV,2024-03,1,1.3333333333333333,False
SOUL EV,2024-04,0,1.1666666666666667,False
SOUL EV,2024-05,1,1.1666666666666667,False
SOUL EV,2024-06,0,1.1666666666666667,False
SOUL EV,2024-07,0,1.0,False
SOUL EV,2024-08,1,0.5,False
SOUL EV,2024-09,0,0.5,False
SOUL EV,2024-10,0,0.3333333333333333,False
SOUL EV,2024-11,0,0.3333333333333333,False
SOUL EV,2024-12,0,0.16666666666666666,False
SOUL EV,2025-01,0,0.16666666666666666,False
SOUL EV,2025-02,0,0.16666666666666666,False
SOUL EV,2025-03,0,0.0,False
SOUL EV,2025-04,0,0.0,False
SOUL EV,2025-05,0,0.0,False
SOUL EV,2025-06,0,0.0,False
SOUL EV,2025-07,0,0.0,False
SOUL EV,2025-08,0,0.0,False
SOUL EV,2025-09,0,0.0,False
SOUL EV,2025-10,0,0.0,False
SOUL EV,2025-11,0,0.0,False
SOUL EV,2025-12,0,0.0,False
SOUL EV,2026-01,0,0.0,False
SOUL EV,2026-02,0,0.0,False
SOUL EV,2026-03,0,0.0,False
SOUL EV,2026-04,0,0.0,False
SOUL EV,2026-05,0,0.0,False
SOUL EV,2026-06,0,0.0,False
SPECTRA,2022-07,0,0.3333333333333333,False
SPECTRA,2022-08,1,0.3333333333333333,False
SPECTRA,2022-09,0,0.5,False
SPECTRA,2022-10,0,0.3333333333333333,False
SPECTRA,2022-11,0,0.3333333333333333,False
SPECTRA,2022-12,0,0.16666666666666666,False
SPECTRA,2023-01,0,0.16666666666666666,False
SPECTRA,2023-02,0,0.16666666666666666,False
SPECTRA,2023-03,0,0.0,False
SPECTRA,2023-04,0,0.0,False
SPECTRA,2023-05,0,0.0,False
SPECTRA,2023-06,0,0.0,False
SPECTRA,2023-07,0,0.0,False
SPECTRA,2023-08,0,0.0,False
SPECTRA,2023-09,0,0.0,False
SPECTRA,2023-10,0,0.0,False
SPECTRA,2023-11,1,0.0,False
SPECTRA,2023-12,0,0.16666666666666666,False
SPECTRA,2024-01,0,0.16666666666666666,False
SPECTRA,2024-02,0,0.16666666666666666,False
SPECTRA,2024-03,0,0.16666666666666666,False
SPECTRA,2024-04,0,0.16666666666666666,False
SPECTRA,2024-05,0,0.16666666666666666,False
SPECTRA,2024-06,0,0.0,False
SPECTRA,2024-07,1,0.0,False
SPECTRA,2024-08,0,0.16666666666666666,False
SPECTRA,2024-09,0,0.16666666666666666,False
SPECTRA,2024-10,0,0.16666666666666666,False
SPECTRA,2024-11,0,0.16666666666666666,False
SPECTRA,2024-12,0,0.16666666666666666,False
SPECTRA,2025-01,0,0.16666666666666666,False
SPECTRA,2025-02,0,0.0,False
