제작자,차명,차명_정규화,모델_영문,미국판매여부,생산기간(부터),생산기간(까지),리콜개시일,리콜개시일_dt,리콜대수,리콜대수_n,sw관련,리콜사유
기아,스포티지(KM),스포티지,SPORTAGE,True,2009-05-26,2010-01-28,2024-09-23,2024-09-23,2463,2463,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
기아,스포티지(KM),스포티지,SPORTAGE,True,2009-05-27,2010-02-01,2024-09-23,2024-09-23,770,770,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
현대자동차,그랜드스타렉스(TQ),그랜드스타렉스,그랜드스타렉스,False,2010-08-24,2016-08-31,2024-09-26,2024-09-26,201393,201393,False,그랜드스타렉스(TQ) 일부 차량에서 엔진룸 정션박스 내 단자체결부의 설계 미흡으로 온도가 과도하게 상승되는 경우 와이어링 손상으로 인한 단락이 발생되어 화재가 발생할 가능성이 있는 결함
현대자동차,투싼(LM),투싼,TUCSON,True,2009-03-13,2009-12-31,2024-09-27,2024-09-27,26008,26008,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,그랜저(HG),그랜저,GRANDEUR,False,2010-12-25,2011-01-13,2024-09-27,2024-09-27,108,108,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,베라크루즈(EN),베라크루즈,베라크루즈,False,2009-12-14,2009-12-31,2024-10-25,2024-10-25,94,94,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,그랜저(HG),그랜저,GRANDEUR,False,2011-01-03,2014-10-31,2024-09-27,2024-09-27,348543,348543,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,베라크루즈(EN),베라크루즈,베라크루즈,False,2009-12-15,2014-10-31,2024-10-25,2024-10-25,29301,29301,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,아슬란(AG),아슬란,ASLAN,False,2014-05-22,2015-01-22,2024-10-25,2024-10-25,6398,6398,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,에쿠스(VI),에쿠스,에쿠스,False,2012-07-25,2014-10-31,2024-10-25,2024-10-25,20214,20214,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,쏘나타 하이브리드(YFE),쏘나타 하이브리드,SONATA,True,2011-02-15,2014-10-31,2024-09-27,2024-09-27,41897,41897,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,싼타페(DM),싼타페,SANTA FE,True,2011-12-08,2014-10-31,2024-09-27,2024-09-27,203793,203793,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
현대자동차,그랜드스타렉스(TQ),그랜드스타렉스,그랜드스타렉스,False,2006-10-18,2014-10-31,2024-10-25,2024-10-25,61562,61562,True,일부 차량에 전자제어유압장치(HECU) 내부 밀폐성능 저하 등으로 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손이 발생할 가능성이 있는 결함
기아,모하비(HM),모하비,MOHAVE,False,2009-11-23,2019-06-13,2024-09-30,2024-09-30,89231,89231,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
기아,모하비(HM),모하비,MOHAVE,False,2009-11-24,2014-02-14,2024-09-30,2024-09-30,238,238,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
기아,EV9(MV),EV9,EV9,True,2023-05-08,2024-06-17,2024-10-07,2024-10-07,8592,8592,True,통합형 전자식 브레이크 (IEB) 제어기 소프트웨어 설계 오류로 인해 원격 스마트 주차 보조(RSPA) 기능 작동 후 해제시 간헐적으로 즉시 정지되지 않아 원격제어주차에 관한 안전 기준 부적합 결함
기아,포르테(TD),포르테,FORTE,True,2008-08-14,2013-03-18,2024-10-11,2024-10-11,157292,157292,False,특정 조건의 정면 충돌 사고시 전기적 과부하로 인한 에어백제어장치(ACU)의 내부 소자 손상으로 인해 에어백이 전개되지 않을 가능성(추정)이 있는 결함
기아,포르테 하이브리드(TD HEV),포르테 하이브리드,FORTE,True,2009-07-29,2013-02-07,2024-10-11,2024-10-11,5857,5857,False,특정 조건의 정면 충돌 사고시 전기적 과부하로 인한 에어백제어장치(ACU)의 내부 소자 손상으로 인해 에어백이 전개되지 않을 가능성(추정)이 있는 결함
기아,K5(TF),K5,K5,True,2010-05-04,2011-06-20,2024-10-11,2024-10-11,98429,98429,False,특정 조건의 정면 충돌 사고시 전기적 과부하로 인한 에어백제어장치(ACU)의 내부 소자 손상으로 인해 에어백이 전개되지 않을 가능성(추정)이 있는 결함
기아,K5(TF HEV),K5,K5,True,2011-05-03,2013-11-25,2024-10-11,2024-10-11,23749,23749,False,특정 조건의 정면 충돌 사고시 전기적 과부하로 인한 에어백제어장치(ACU)의 내부 소자 손상으로 인해 에어백이 전개되지 않을 가능성(추정)이 있는 결함
현대자동차,쏘나타(YF),쏘나타,SONATA,True,2009-03-11,2012-01-06,2024-10-11,2024-10-11,270847,270847,False,"현대자동차㈜에서는 쏘나타(YF), 쏘나타 하이브리드(YF HEV) 일부 차량에서 특정 조건의 정면 충돌 사고시 전기적 과부하로 인한 에어백 제어장치(ACU)의 내부 소자 손상으로 인해 에어백이 전개되지 않을 가능성(추정)이 있는 결함이 확인되어 제작결함 시정을 하고자 함."
현대자동차,쏘나타 하이브리드 (YF HEV),쏘나타 하이브리드,SONATA,True,2011-02-15,2014-10-31,2024-10-11,2024-10-11,41897,41897,False,"현대자동차㈜에서는 쏘나타(YF), 쏘나타 하이브리드(YF HEV) 일부 차량에서 특정 조건의 정면 충돌 사고시 전기적 과부하로 인한 에어백 제어장치(ACU)의 내부 소자 손상으로 인해 에어백이 전개되지 않을 가능성(추정)이 있는 결함이 확인되어 제작결함 시정을 하고자 함."
현대자동차,G70 (IK),G70,G70,True,2017-03-27,2023-06-01,2024-10-31,2024-10-31,47856,47856,False,"G70(IK), 아반떼N(CN7 N), 벨로스터N(JS N), 코나N(OS N) 세타2 2.0T-GDI 엔진장착 차량 일부 차량에서 고압펌프 내 압력 조절 부품 내구성 부족으로 인해 고압이 지속 형성되어 엔진경고등이 점등되고 간헐적으로 주행 중 시동꺼짐 발생 가능성이 있는 결함"
현대자동차,아반떼N (CN7 N),아반떼N,ELANTRA,True,2021-01-06,2023-12-19,2024-10-31,2024-10-31,5292,5292,False,"G70(IK), 아반떼N(CN7 N), 벨로스터N(JS N), 코나N(OS N) 세타2 2.0T-GDI 엔진장착 차량 일부 차량에서 고압펌프 내 압력 조절 부품 내구성 부족으로 인해 고압이 지속 형성되어 엔진경고등이 점등되고 간헐적으로 주행 중 시동꺼짐 발생 가능성이 있는 결함"
현대자동차,벨로스터N (JS N),벨로스터N,벨로스터N,False,2017-11-16,2022-07-14,2024-10-31,2024-10-31,4397,4397,False,"G70(IK), 아반떼N(CN7 N), 벨로스터N(JS N), 코나N(OS N) 세타2 2.0T-GDI 엔진장착 차량 일부 차량에서 고압펌프 내 압력 조절 부품 내구성 부족으로 인해 고압이 지속 형성되어 엔진경고등이 점등되고 간헐적으로 주행 중 시동꺼짐 발생 가능성이 있는 결함"
현대자동차,코나N (OS N),코나N,KONA,True,2020-11-03,2022-11-24,2024-10-31,2024-10-31,560,560,False,"G70(IK), 아반떼N(CN7 N), 벨로스터N(JS N), 코나N(OS N) 세타2 2.0T-GDI 엔진장착 차량 일부 차량에서 고압펌프 내 압력 조절 부품 내구성 부족으로 인해 고압이 지속 형성되어 엔진경고등이 점등되고 간헐적으로 주행 중 시동꺼짐 발생 가능성이 있는 결함"
기아,EV9(MV),EV9,EV9,True,2024-08-07,2024-09-13,2024-11-04,2024-11-04,228,228,True,계기판 소프트웨어 설계 오류로 인해 초기 시동 시 간헐적으로 계기판 이미지가 표출되지 않아 표시장치에 관한 안전 기준을 만족하지 못하는 결함
기아,카렌스(RP),카렌스,CARENS,False,2013-03-08,2018-07-23,2024-11-25,2024-11-25,18941,18941,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
기아,카렌스(RP),카렌스,CARENS,False,2013-03-14,2018-07-16,2024-11-25,2024-11-25,4149,4149,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
현대자동차,아이오닉5 (NE),아이오닉5,IONIQ 5,True,2020-10-09,2024-03-22,2024-12-05,2024-12-05,72796,72796,True,"현대자동차㈜에서는 아이오닉5(NE), 아이오닉6(CE), 제네시스 GV60(JW), GV70(JK) EV, G80(RG3) EV 일부 차량에서 통합충전제어장치(ICCU) 리콜 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함."
현대자동차,아이오닉6 (CE),아이오닉6,IONIQ 6,True,2022-02-21,2024-10-28,2024-12-05,2024-12-05,24966,24966,True,"현대자동차㈜에서는 아이오닉5(NE), 아이오닉6(CE), 제네시스 GV60(JW), GV70(JK) EV, G80(RG3) EV 일부 차량에서 통합충전제어장치(ICCU) 리콜 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함."
현대자동차,제네시스 GV60 (JW),제네시스 GV60,GENESIS,False,2021-03-05,2024-10-22,2024-12-05,2024-12-05,10881,10881,True,"현대자동차㈜에서는 아이오닉5(NE), 아이오닉6(CE), 제네시스 GV60(JW), GV70(JK) EV, G80(RG3) EV 일부 차량에서 통합충전제어장치(ICCU) 리콜 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함."
현대자동차,제네시스 GV70(JK) EV,제네시스 GV70 EV,GENESIS,False,2022-02-11,2024-11-14,2024-12-05,2024-12-05,5659,5659,True,"현대자동차㈜에서는 아이오닉5(NE), 아이오닉6(CE), 제네시스 GV60(JW), GV70(JK) EV, G80(RG3) EV 일부 차량에서 통합충전제어장치(ICCU) 리콜 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함."
현대자동차,제네시스 G80(RG3) EV,제네시스 G80 EV,GENESIS,False,2021-06-08,2024-11-15,2024-12-05,2024-12-05,5472,5472,True,"현대자동차㈜에서는 아이오닉5(NE), 아이오닉6(CE), 제네시스 GV60(JW), GV70(JK) EV, G80(RG3) EV 일부 차량에서 통합충전제어장치(ICCU) 리콜 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함."
현대자동차,포터2 EV(HR EV),포터2 EV,PORTER,False,2019-07-19,2022-03-31,2024-12-05,2024-12-05,29115,29115,True,일부 차량에서 경사로 선회 시 프로펠러 샤프트와 고전압배터리(BSA) 케이스 간섭 발생되는 설계 오류로 인해 프로펠러 샤프트에 충격 피로 누적 시 파손으로 동력 전달 불가로 차량 멈춤 가능성이 있는 결함
기아,EV6(CV),EV6,EV6,True,2021-07-12,2024-03-07,2024-12-09,2024-12-09,55956,55956,True,통합충전제어장치(ICCU)의 리콜 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성
기아,EV6(CV),EV6,EV6,True,2024-02-28,2024-05-18,2024-12-09,2024-12-09,2652,2652,True,통합충전제어장치(ICCU)의 소프트웨어 로직 미흡으로 전압 변환기능 고장시 저전압 배터리가 충전 불가한 상황이 발생하여 주행중 단계적 속도제한 및 지속 주행시 차량이 멈출 가능성
기아,K7(VG),K7,K7,False,2009-11-18,2015-12-31,2024-12-16,2024-12-16,123692,123692,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
기아,K7(VG),K7,K7,False,2011-03-07,2015-12-29,2024-12-16,2024-12-16,13861,13861,True,전자제어유압장치(HECU) 내부 회로 기판의 전기적 합선에 의한 엔진룸 소손 발생 가능성
기아,쏘렌토 하이브리드(MQ4 HEV),쏘렌토 하이브리드,SORENTO,True,2023-07-19,2024-11-12,2024-12-18,2024-12-18,74060,74060,True,전조등 소프트웨어 설계 오류로 인해 방향지시등 일정 시간 작동 시 주간주행등 일부가 점등되지 않아 안전 기준을 만족하지 못하는 결함
기아,쏘렌토 (MQ4),쏘렌토,SORENTO,True,2023-07-19,2024-11-11,2024-12-18,2024-12-18,4250,4250,True,전조등 소프트웨어 설계 오류로 인해 방향지시등 일정 시간 작동 시 주간주행등 일부가 점등되지 않아 안전 기준을 만족하지 못하는 결함
기아,쏘렌토 (MQ4),쏘렌토,SORENTO,True,2023-07-19,2024-11-11,2024-12-18,2024-12-18,21713,21713,True,전조등 소프트웨어 설계 오류로 인해 방향지시등 일정 시간 작동 시 주간주행등 일부가 점등되지 않아 안전 기준을 만족하지 못하는 결함
현대자동차,일렉시티 (CY) 수소전기버스,일렉시티 수소전기버스,일렉시티 수소전기버스,False,2019-05-15,2022-10-12,2024-12-20,2024-12-20,281,281,False,"일렉시티(CY) 수소전기버스, 유니버스(PY) 수소전기버스, 엑시언트(QZ) 수소전기트럭 일부 차량에서 온도 감응식 압력해제 밸브의 제조 불량으로 인해 오작동할 경우 외부로 수소가 배출되어 화재가 발생할 가능성이 있는 결함"
현대자동차,유니버스 (PY) 수소전기버스,유니버스 수소전기버스,유니버스 수소전기버스,False,2022-01-24,2022-10-15,2024-12-20,2024-12-20,8,8,False,"일렉시티(CY) 수소전기버스, 유니버스(PY) 수소전기버스, 엑시언트(QZ) 수소전기트럭 일부 차량에서 온도 감응식 압력해제 밸브의 제조 불량으로 인해 오작동할 경우 외부로 수소가 배출되어 화재가 발생할 가능성이 있는 결함"
현대자동차,엑시언트 (QZ) 수소전기트럭,엑시언트 수소전기트럭,엑시언트 수소전기트럭,False,2021-12-06,2021-12-08,2024-12-20,2024-12-20,5,5,False,"일렉시티(CY) 수소전기버스, 유니버스(PY) 수소전기버스, 엑시언트(QZ) 수소전기트럭 일부 차량에서 온도 감응식 압력해제 밸브의 제조 불량으로 인해 오작동할 경우 외부로 수소가 배출되어 화재가 발생할 가능성이 있는 결함"
현대자동차,넥쏘 (FE),넥쏘,NEXO,True,2017-10-13,2024-06-05,2024-12-20,2024-12-20,35828,35828,False,넥쏘(FE) 일부 차량에서 온도 감응식 압력해제 밸브의 제조 불량으로 인해 오작동할 경우 외부로 수소가 배출되어 화재가 발생할 가능성이 있는 결함
현대자동차,아이오닉5(NE1 PE),아이오닉5,IONIQ 5,True,2024-03-06,2024-10-18,2024-12-24,2024-12-24,2517,2517,True,"아이오닉5(NE1 PE) 일부 차량에서 주간상시점등장치(DRL) 제어기의 로직이 오설정되어 벌브사양 방향지시등 작동 시 주간상시점등장치(DRL)가 소등되는 법규 불만족 결함이 확인 ※ 주간상시점등장치(DRL) : 운전자의 주간 가시성을 향상시킬 목적으로 주행시 상시 헤드램프를 점등토록 하는 장치, 주간에도 전조등이 켜지는 장치 ※ 자동차 규칙 제 38조의 4 주간주행등, 별표6의8 주간주행등의 설치 및 광도기준, 바. 작동조건 : 시동장치의 열쇠가 원동기 작동위치에서 자동으로 점등될 것."
